Date,Price,Open,High,Low,Vol.,Change %
16/03/2014,6557.17 ,"6,527.89","6,628.20","6,492.62",4.76B,0.45%
09/03/2014,6527.89 ,"6,712.67","6,757.00","6,500.37",4.32B,-2.75%
02/03/2014,6712.67 ,"6,809.70","6,827.22","6,671.89",3.65B,-1.42%
23/02/2014,6809.70 ,"6,838.06","6,866.35","6,733.54",4.74B,-0.41%
16/02/2014,6838.06 ,"6,663.62","6,859.91","6,661.47",4.02B,2.62%
09/02/2014,6663.62 ,"6,571.68","6,708.17","6,565.30",4.43B,1.40%
02/02/2014,6571.68 ,"6,510.44","6,596.28","6,416.72",4.09B,0.94%
26/01/2014,6510.44 ,"6,663.74","6,665.39","6,421.26",4.16B,-2.30%
19/01/2014,6663.74 ,"6,829.30","6,867.42","6,654.86",3.11B,-2.42%
12/01/2014,6829.30 ,"6,739.94","6,840.50","6,694.08",3.57B,1.33%
05/01/2014,6739.94 ,"6,730.67","6,769.94","6,679.31",3.51B,0.14%
29/12/2013,6730.67 ,"6,750.87","6,768.44","6,699.27",1.28B,-0.30%
22/12/2013,6750.87 ,"6,606.58","6,754.11","6,606.20",744.93M,2.18%
15/12/2013,6606.58 ,"6,439.96","6,616.80","6,422.23",3.51B,2.59%
08/12/2013,6439.96 ,"6,551.99","6,571.91","6,433.51",2.94B,-1.71%
01/12/2013,6551.99 ,"6,650.57","6,657.41","6,479.73",3.15B,-1.48%
24/11/2013,6650.57 ,"6,674.30","6,709.08","6,635.71",3.03B,-0.36%
17/11/2013,6674.30 ,"6,693.44","6,732.10","6,643.47",2.61B,-0.29%
10/11/2013,6693.44 ,"6,708.42","6,744.77","6,613.98",3.16B,-0.22%
03/11/2013,6708.42 ,"6,734.74","6,780.11","6,643.86",3.11B,-0.39%
27/10/2013,6734.74 ,"6,721.34","6,819.86","6,704.15",3.45B,0.20%
20/10/2013,6721.34 ,"6,622.58","6,729.74","6,617.81",2.88B,1.49%
13/10/2013,6622.58 ,"6,487.19","6,622.70","6,464.44",3.08B,2.09%
06/10/2013,6487.19 ,"6,453.88","6,489.16","6,316.91",2.98B,0.52%
29/09/2013,6453.88 ,"6,512.66","6,512.66","6,386.18",2.99B,-0.90%
22/09/2013,6512.66 ,"6,596.43","6,601.53","6,487.30",3.19B,-1.27%
15/09/2013,6596.43 ,"6,583.80","6,659.12","6,532.50",4.89B,0.19%
08/09/2013,6583.80 ,"6,547.33","6,606.12","6,508.76",3.14B,0.56%
01/09/2013,6547.33 ,"6,412.93","6,568.18","6,412.93",3.42B,2.10%
25/08/2013,6412.93 ,"6,492.10","6,502.19","6,393.65",3.18B,-1.22%
18/08/2013,6492.10 ,"6,499.99","6,516.71","6,386.72",2.68B,-0.12%
11/08/2013,6499.99 ,"6,583.39","6,627.96","6,460.12",3.03B,-1.27%
04/08/2013,6583.39 ,"6,647.87","6,684.95","6,507.24",3.14B,-0.97%
28/07/2013,6647.87 ,"6,554.79","6,696.63","6,544.14",3.57B,1.42%
21/07/2013,6554.79 ,"6,630.67","6,662.19","6,535.18",2.73B,-1.14%
14/07/2013,6630.67 ,"6,544.94","6,657.38","6,517.38",3.44B,1.31%
07/07/2013,6544.94 ,"6,375.52","6,585.74","6,375.52",3.13B,2.66%
30/06/2013,6375.52 ,"6,215.47","6,498.59","6,185.21",3.43B,2.58%
23/06/2013,6215.47 ,"6,116.17","6,271.80","6,023.44",4.13B,1.62%
16/06/2013,6116.17 ,"6,308.26","6,397.33","6,116.17",4.34B,-3.05%
09/06/2013,6308.26 ,"6,411.99","6,421.24","6,205.71",3.59B,-1.62%
02/06/2013,6411.99 ,"6,583.09","6,583.09","6,313.60",3.86B,-2.60%
26/05/2013,6583.09 ,"6,654.34","6,790.70","6,577.75",3.05B,-1.07%
19/05/2013,6654.34 ,"6,723.06","6,875.62","6,640.08",4.24B,-1.02%
12/05/2013,6723.06 ,"6,624.98","6,726.90","6,602.82",3.49B,1.48%
05/05/2013,6624.98 ,"6,521.46","6,637.84","6,521.43",3.06B,1.59%
28/04/2013,6521.46 ,"6,426.42","6,541.69","6,409.81",3.64B,1.48%
21/04/2013,6426.42 ,"6,286.59","6,467.11","6,258.98",3.36B,2.22%
14/04/2013,6286.59 ,"6,384.39","6,384.42","6,225.16",3.29B,-1.53%
07/04/2013,6384.39 ,"6,249.78","6,423.56","6,249.78",3.02B,2.15%
31/03/2013,6249.78 ,"6,411.74","6,501.78","6,214.36",2.94B,-2.53%
24/03/2013,6411.74 ,"6,392.76","6,458.53","6,344.19",2.91B,0.30%
17/03/2013,6392.76 ,"6,489.65","6,489.65","6,364.00",3.56B,-1.49%
10/03/2013,6489.65 ,"6,483.58","6,533.99","6,437.61",3.96B,0.09%
03/03/2013,6483.58 ,"6,378.60","6,489.54","6,333.17",4.25B,1.65%
24/02/2013,6378.60 ,"6,335.70","6,391.67","6,258.62",4.49B,0.68%
17/02/2013,6335.70 ,"6,328.26","6,412.44","6,277.96",3.33B,0.12%
10/02/2013,6328.26 ,"6,263.93","6,384.70","6,252.31",3.37B,1.03%
03/02/2013,6263.93 ,"6,347.24","6,347.26","6,216.72",3.36B,-1.31%
27/01/2013,6347.24 ,"6,284.45","6,354.46","6,275.50",3.36B,1.00%
20/01/2013,6284.45 ,"6,154.41","6,284.45","6,149.18",2.89B,2.11%
13/01/2013,6154.41 ,"6,121.58","6,172.49","6,076.12",3.48B,0.54%
06/01/2013,6121.58 ,"6,089.84","6,121.58","6,053.63",3.50B,0.52%
30/12/2012,6089.84 ,"5,925.37","6,089.84","5,873.43",1.84B,2.78%
23/12/2012,5925.37 ,"5,939.99","5,997.04","5,915.32",797.49M,-0.25%
16/12/2012,5939.99 ,"5,921.76","5,977.82","5,881.01",3.47B,0.31%
09/12/2012,5921.76 ,"5,914.40","5,948.50","5,891.33",2.70B,0.12%
02/12/2012,5914.40 ,"5,866.82","5,923.91","5,852.88",2.94B,0.81%
25/11/2012,5866.82 ,"5,819.14","5,904.39","5,755.23",3.22B,0.82%
18/11/2012,5819.14 ,"5,605.59","5,830.53","5,605.59",3.13B,3.81%
11/11/2012,5605.59 ,"5,769.68","5,795.25","5,605.59",4.21B,-2.84%
04/11/2012,5769.68 ,"5,868.55","5,921.78","5,715.23",3.70B,-1.68%
28/10/2012,5868.55 ,"5,806.71","5,890.11","5,763.51",3.61B,1.06%
21/10/2012,5806.71 ,"5,896.15","5,911.03","5,753.31",3.43B,-1.52%
14/10/2012,5896.15 ,"5,793.32","5,928.27","5,786.03",4.18B,1.77%
07/10/2012,5793.32 ,"5,871.02","5,871.02","5,766.69",3.33B,-1.32%
30/09/2012,5871.02 ,"5,742.07","5,885.57","5,738.59",3.70B,2.25%
23/09/2012,5742.07 ,"5,852.62","5,869.17","5,740.52",3.45B,-1.89%
16/09/2012,5852.62 ,"5,915.55","5,915.68","5,824.36",4.06B,-1.06%
09/09/2012,5915.55 ,"5,794.80","5,932.62","5,757.58",4.88B,2.08%
02/09/2012,5794.80 ,"5,711.48","5,807.57","5,634.88",4.13B,1.46%
26/08/2012,5711.48 ,"5,776.60","5,779.49","5,705.65",2.38B,-1.13%
19/08/2012,5776.60 ,"5,852.42","5,872.59","5,739.41",2.85B,-1.30%
12/08/2012,5852.42 ,"5,847.11","5,876.22","5,811.31",2.92B,0.09%
05/08/2012,5847.11 ,"5,787.28","5,860.16","5,767.10",3.19B,1.03%
29/07/2012,5787.28 ,"5,627.21","5,794.01","5,625.67",3.40B,2.84%
22/07/2012,5627.21 ,"5,651.77","5,651.77","5,478.02",3.41B,-0.43%
15/07/2012,5651.77 ,"5,666.13","5,718.61","5,621.19",3.52B,-0.25%
08/07/2012,5666.13 ,"5,662.63","5,688.66","5,588.84",3.17B,0.06%
01/07/2012,5662.63 ,"5,571.15","5,727.45","5,571.15",3.31B,1.64%
24/06/2012,5571.15 ,"5,513.69","5,619.65","5,435.46",4.12B,1.04%
17/06/2012,5513.69 ,"5,478.81","5,623.85","5,461.08",4.06B,0.64%
10/06/2012,5478.81 ,"5,435.08","5,536.27","5,414.64",5.97B,0.80%
03/06/2012,5435.08 ,"5,260.19","5,494.54","5,260.19",3.04B,3.32%
27/05/2012,5260.19 ,"5,351.53","5,413.83","5,229.76",4.56B,-1.71%
20/05/2012,5351.53 ,"5,267.62","5,408.65","5,253.92",4.32B,1.59%
13/05/2012,5267.62 ,"5,575.52","5,575.65","5,256.61",4.91B,-5.52%
06/05/2012,5575.52 ,"5,655.06","5,668.09","5,464.41",3.68B,-1.41%
29/04/2012,5655.06 ,"5,777.11","5,819.93","5,639.79",4.20B,-2.11%
22/04/2012,5777.11 ,"5,772.15","5,788.99","5,637.73",4.14B,0.09%
15/04/2012,5772.15 ,"5,651.79","5,792.07","5,641.07",4.64B,2.13%
08/04/2012,5651.79 ,"5,723.67","5,727.87","5,576.37",4.09B,-1.26%
01/04/2012,5723.67 ,"5,768.45","5,890.16","5,663.32",3.86B,-0.78%
25/03/2012,5768.45 ,"5,854.89","5,941.90","5,726.50",4.99B,-1.48%
18/03/2012,5854.89 ,"5,965.58","5,968.89","5,801.72",4.57B,-1.86%
11/03/2012,5965.58 ,"5,887.49","5,989.07","5,860.42",5.59B,1.33%
04/03/2012,5887.49 ,"5,911.13","5,911.13","5,755.69",4.41B,-0.40%
26/02/2012,5911.13 ,"5,935.13","5,944.75","5,858.85",4.61B,-0.40%
19/02/2012,5935.13 ,"5,905.07","5,964.02","5,894.60",4.52B,0.51%
12/02/2012,5905.07 ,"5,852.39","5,923.78","5,829.38",4.13B,0.90%
05/02/2012,5852.39 ,"5,901.07","5,916.31","5,839.85",4.35B,-0.82%
29/01/2012,5901.07 ,"5,733.45","5,901.07","5,651.56",4.91B,2.92%
22/01/2012,5733.45 ,"5,728.55","5,806.24","5,694.05",4.32B,0.09%
15/01/2012,5728.55 ,"5,636.64","5,749.77","5,609.87",5.42B,1.63%
08/01/2012,5636.64 ,"5,649.68","5,711.89","5,583.45",5.24B,-0.23%
01/01/2012,5649.68 ,"5,572.28","5,719.83","5,572.28",2.97B,1.39%
25/12/2011,5572.28 ,"5,512.70","5,588.39","5,490.96",963.70M,1.08%
18/12/2011,5512.70 ,"5,387.34","5,516.63","5,328.67",3.03B,2.33%
11/12/2011,5387.34 ,"5,529.21","5,529.21","5,366.80",4.50B,-2.57%
04/12/2011,5529.21 ,"5,552.29","5,631.88","5,440.86",4.44B,-0.42%
27/11/2011,5552.29 ,"5,164.65","5,595.54","5,164.65",5.26B,7.51%
20/11/2011,5164.65 ,"5,362.94","5,362.94","5,075.22",4.47B,-3.70%
13/11/2011,5362.94 ,"5,545.38","5,575.19","5,347.89",4.36B,-3.29%
06/11/2011,5545.38 ,"5,527.16","5,616.00","5,360.19",4.21B,0.33%
30/10/2011,5527.16 ,"5,702.24","5,702.24","5,338.36",5.86B,-3.07%
23/10/2011,5702.24 ,"5,488.65","5,747.33","5,465.52",4.61B,3.89%
16/10/2011,5488.65 ,"5,466.36","5,543.72","5,348.64",3.73B,0.41%
09/10/2011,5466.36 ,"5,303.40","5,501.39","5,303.40",3.65B,3.07%
02/10/2011,5303.40 ,"5,128.48","5,370.89","4,868.60",4.89B,3.41%
25/09/2011,5128.48 ,"5,066.81","5,314.29","4,974.03",4.35B,1.22%
18/09/2011,5066.81 ,"5,368.41","5,377.39","4,928.14",4.41B,-5.62%
11/09/2011,5368.41 ,"5,214.65","5,406.10","5,059.22",5.60B,2.95%
04/09/2011,5214.65 ,"5,292.03","5,369.82","5,086.79",4.54B,-1.46%
28/08/2011,5292.03 ,"5,129.92","5,449.67","5,129.92",3.89B,3.16%
21/08/2011,5129.92 ,"5,040.76","5,254.17","4,993.34",4.84B,1.77%
14/08/2011,5040.76 ,"5,320.03","5,377.23","4,929.55",4.81B,-5.25%
07/08/2011,5320.03 ,"5,246.99","5,320.03","4,791.01",7.74B,1.39%
31/07/2011,5246.99 ,"5,815.19","5,913.46","5,202.62",6.43B,-9.77%
24/07/2011,5815.19 ,"5,935.02","5,951.34","5,772.43",3.82B,-2.02%
17/07/2011,5935.02 ,"5,843.66","5,966.84","5,752.81",4.59B,1.56%
10/07/2011,5843.66 ,"5,990.58","5,998.58","5,793.04",4.18B,-2.45%
03/07/2011,5990.58 ,"5,989.76","6,084.08","5,973.82",3.55B,0.01%
26/06/2011,5989.76 ,"5,697.72","5,999.04","5,679.60",4.64B,5.13%
19/06/2011,5697.72 ,"5,714.94","5,789.12","5,647.23",4.17B,-0.30%
12/06/2011,5714.94 ,"5,765.80","5,822.60","5,644.38",4.52B,-0.88%
05/06/2011,5765.80 ,"5,855.01","5,890.58","5,758.33",3.93B,-1.52%
29/05/2011,5855.01 ,"5,938.87","6,009.98","5,802.67",3.62B,-1.41%
22/05/2011,5938.87 ,"5,948.49","5,951.37","5,810.46",4.42B,-0.16%
15/05/2011,5948.49 ,"5,925.87","6,017.56","5,860.65",3.89B,0.38%
08/05/2011,5925.87 ,"5,976.77","6,040.24","5,882.39",4.04B,-0.85%
01/05/2011,5976.77 ,"6,069.90","6,103.73","5,871.57",4.57B,-1.53%
24/04/2011,6069.90 ,"6,018.30","6,091.75","6,006.95",2.00B,0.86%
17/04/2011,6018.30 ,"5,996.01","6,049.37","5,858.32",2.94B,0.37%
10/04/2011,5996.01 ,"6,055.75","6,070.78","5,943.75",3.56B,-0.99%
03/04/2011,6055.75 ,"6,009.92","6,066.39","5,987.70",3.53B,0.76%
27/03/2011,6009.92 ,"5,900.76","6,014.77","5,879.90",4.02B,1.85%
20/03/2011,5900.76 ,"5,718.13","5,918.73","5,718.13",3.85B,3.19%
13/03/2011,5718.13 ,"5,828.67","5,842.04","5,591.59",5.54B,-1.90%
06/03/2011,5828.67 ,"5,990.39","6,043.12","5,796.44",3.92B,-2.70%
27/02/2011,5990.39 ,"6,001.20","6,052.08","5,865.92",4.28B,-0.18%
20/02/2011,6001.20 ,"6,082.99","6,105.77","5,860.95",4.07B,-1.34%
13/02/2011,6082.99 ,"6,062.90","6,101.42","6,023.77",4.19B,0.33%
06/02/2011,6062.90 ,"5,997.38","6,091.33","5,973.44",4.12B,1.09%
30/01/2011,5997.38 ,"5,881.37","6,023.41","5,815.44",4.57B,1.97%
23/01/2011,5881.37 ,"5,896.25","6,003.28","5,877.88",4.62B,-0.25%
16/01/2011,5896.25 ,"6,002.07","6,077.06","5,867.29",4.51B,-1.76%
09/01/2011,6002.07 ,"5,984.33","6,055.47","5,939.89",4.32B,0.30%
02/01/2011,5984.33 ,"5,899.94","6,090.49","5,899.94",3.46B,1.43%
26/12/2010,5899.94 ,"6,008.92","6,021.46","5,899.94",778.89M,-1.81%
19/12/2010,6008.92 ,"5,871.75","6,008.92","5,865.51",1.99B,2.34%
12/12/2010,5871.75 ,"5,812.95","5,907.10","5,812.94",4.08B,1.01%
05/12/2010,5812.95 ,"5,745.32","5,850.40","5,728.46",3.99B,1.18%
28/11/2010,5745.32 ,"5,668.70","5,784.26","5,519.19",5.30B,1.35%
21/11/2010,5668.70 ,"5,732.83","5,783.14","5,573.33",4.13B,-1.12%
14/11/2010,5732.83 ,"5,796.87","5,832.88","5,659.65",3.72B,-1.10%
07/11/2010,5796.87 ,"5,875.35","5,902.11","5,711.73",4.74B,-1.34%
31/10/2010,5875.35 ,"5,675.16","5,899.37","5,667.39",4.46B,3.53%
24/10/2010,5675.16 ,"5,741.37","5,794.31","5,630.85",3.98B,-1.15%
17/10/2010,5741.37 ,"5,703.37","5,786.73","5,670.07",3.74B,0.67%
10/10/2010,5703.37 ,"5,657.61","5,770.92","5,597.46",4.21B,0.81%
03/10/2010,5657.61 ,"5,592.90","5,707.33","5,550.57",4.19B,1.16%
26/09/2010,5592.90 ,"5,598.48","5,650.33","5,506.07",4.09B,-0.10%
19/09/2010,5598.48 ,"5,508.45","5,635.72","5,471.69",3.80B,1.63%
12/09/2010,5508.45 ,"5,501.64","5,612.89","5,501.64",4.48B,0.12%
05/09/2010,5501.64 ,"5,428.15","5,511.52","5,361.42",3.76B,1.35%
29/08/2010,5428.15 ,"5,201.56","5,454.01","5,129.66",3.72B,4.36%
22/08/2010,5201.56 ,"5,195.28","5,268.43","5,070.94",3.79B,0.12%
15/08/2010,5195.28 ,"5,275.44","5,351.45","5,160.43",3.61B,-1.52%
08/08/2010,5275.44 ,"5,332.39","5,418.58","5,210.55",4.46B,-1.07%
01/08/2010,5332.39 ,"5,258.02","5,416.76","5,258.02",5.19B,1.41%
25/07/2010,5258.02 ,"5,312.62","5,411.45","5,245.52",5.40B,-1.03%
18/07/2010,5312.62 ,"5,158.85","5,328.51","5,090.57",4.38B,2.98%
11/07/2010,5158.85 ,"5,132.94","5,287.28","5,128.60",4.26B,0.50%
04/07/2010,5132.94 ,"4,838.09","5,150.64","4,821.09",4.51B,6.09%
27/06/2010,4838.09 ,"5,046.47","5,085.65","4,790.04",5.52B,-4.13%
20/06/2010,5046.47 ,"5,250.84","5,331.46","5,031.72",5.03B,-3.89%
13/06/2010,5250.84 ,"5,163.68","5,293.76","5,149.13",5.65B,1.69%
06/06/2010,5163.68 ,"5,126.00","5,184.37","4,984.66",5.66B,0.74%
30/05/2010,5126.00 ,"5,188.43","5,262.50","5,063.20",4.92B,-1.20%
23/05/2010,5188.43 ,"5,062.93","5,240.27","4,898.49",7.44B,2.48%
16/05/2010,5062.93 ,"5,262.85","5,341.41","4,957.06",7.41B,-3.80%
09/05/2010,5262.85 ,"5,123.02","5,435.99","5,123.02",7.58B,2.73%
02/05/2010,5123.02 ,"5,553.29","5,565.99","5,045.30",8.19B,-7.75%
25/04/2010,5553.29 ,"5,723.65","5,800.66","5,533.60",7.03B,-2.98%
18/04/2010,5723.65 ,"5,743.96","5,796.99","5,652.35",5.26B,-0.35%
11/04/2010,5743.96 ,"5,770.98","5,833.73","5,726.35",4.80B,-0.47%
04/04/2010,5770.98 ,"5,744.89","5,790.40","5,684.52",3.20B,0.45%
28/03/2010,5744.89 ,"5,703.02","5,744.89","5,646.29",3.86B,0.73%
21/03/2010,5703.02 ,"5,650.12","5,737.10","5,583.49",5.10B,0.94%
14/03/2010,5650.12 ,"5,625.65","5,691.22","5,588.20",6.04B,0.43%
07/03/2010,5625.65 ,"5,599.76","5,646.68","5,563.14",5.01B,0.46%
28/02/2010,5599.76 ,"5,354.52","5,605.38","5,354.52",5.83B,4.58%
21/02/2010,5354.52 ,"5,358.17","5,395.48","5,259.71",6.63B,-0.07%
14/02/2010,5358.17 ,"5,142.45","5,366.14","5,142.45",5.33B,4.19%
07/02/2010,5142.45 ,"5,060.92","5,207.73","5,033.01",6.66B,1.61%
31/01/2010,5060.92 ,"5,188.52","5,305.41","5,033.78",6.84B,-2.46%
24/01/2010,5188.52 ,"5,302.99","5,330.61","5,145.74",5.89B,-2.16%
17/01/2010,5302.99 ,"5,455.37","5,531.93","5,253.04",6.08B,-2.79%
10/01/2010,5455.37 ,"5,534.24","5,600.48","5,450.38",5.38B,-1.43%
03/01/2010,5534.24 ,"5,412.88","5,551.66","5,410.82",5.07B,2.24%
27/12/2009,5412.88 ,"5,402.41","5,445.17","5,390.39",907.47M,0.19%
20/12/2009,5402.41 ,"5,196.81","5,402.41","5,196.81",2.06B,3.96%
13/12/2009,5196.81 ,"5,261.57","5,335.32","5,196.81",6.10B,-1.23%
06/12/2009,5261.57 ,"5,322.36","5,328.78","5,175.66",5.67B,-1.14%
29/11/2009,5322.36 ,"5,245.73","5,373.94","5,190.68",6.98B,1.46%
22/11/2009,5245.73 ,"5,251.41","5,379.48","5,103.78",5.50B,-0.11%
15/11/2009,5251.41 ,"5,296.38","5,396.96","5,224.01",4.80B,-0.85%
08/11/2009,5296.38 ,"5,142.72","5,304.94","5,142.72",4.86B,2.99%
01/11/2009,5142.72 ,"5,044.55","5,159.04","4,985.09",5.39B,1.95%
25/10/2009,5044.55 ,"5,242.57","5,281.12","5,024.43",6.55B,-3.78%
18/10/2009,5242.57 ,"5,190.24","5,299.57","5,166.46",5.04B,1.01%
11/10/2009,5190.24 ,"5,161.87","5,272.92","5,154.15",5.41B,0.55%
04/10/2009,5161.87 ,"4,988.70","5,172.82","4,976.88",5.02B,3.47%
27/09/2009,4988.70 ,"5,082.20","5,190.00","4,954.98",5.49B,-1.84%
20/09/2009,5082.20 ,"5,172.89","5,189.88","5,073.35",4.90B,-1.75%
13/09/2009,5172.89 ,"5,011.47","5,183.88","4,953.71",5.34B,3.22%
06/09/2009,5011.47 ,"4,851.70","5,038.76","4,851.70",4.90B,3.29%
30/08/2009,4851.70 ,"4,908.90","4,921.16","4,776.50",4.33B,-1.17%
23/08/2009,4908.90 ,"4,850.89","4,944.16","4,850.89",4.84B,1.20%
16/08/2009,4850.89 ,"4,713.97","4,858.53","4,610.34",4.57B,2.90%
09/08/2009,4713.97 ,"4,731.56","4,790.18","4,631.70",4.84B,-0.37%
02/08/2009,4731.56 ,"4,608.36","4,743.62","4,595.58",6.37B,2.67%
26/07/2009,4608.36 ,"4,576.61","4,646.86","4,512.10",5.02B,0.69%
19/07/2009,4576.61 ,"4,388.75","4,603.21","4,388.75",5.21B,4.28%
12/07/2009,4388.75 ,"4,127.17","4,411.91","4,096.08",4.62B,6.34%
05/07/2009,4127.17 ,"4,236.28","4,242.07","4,123.49",4.49B,-2.58%
28/06/2009,4236.28 ,"4,241.01","4,353.03","4,221.19",5.74B,-0.11%
21/06/2009,4241.01 ,"4,345.93","4,345.93","4,213.40",5.41B,-2.41%
14/06/2009,4345.93 ,"4,441.95","4,441.95","4,239.74",6.37B,-2.16%
07/06/2009,4441.95 ,"4,438.56","4,505.89","4,370.55",5.46B,0.08%
31/05/2009,4438.56 ,"4,417.94","4,517.60","4,359.33",5.78B,0.47%
